restaurant_id,restaurant_name,has_menu,method,valid_review_count,top1_menu,top1_count,top2_menu,top2_count,top3_menu,top3_count,top4_menu,top4_count,top5_menu,top5_count
catchtable_QPhZ3WLpkSdEcl4Bvv2jkw,네기 라이브,True,weighted_match,803,런치 코스,72,디너코스(대게),72,디너 코스 (킹크랩),72,,,,
catchtable_bZWLzRdk77Uivyykepu-gQ,일식 대서양,True,weighted_match,155,저녁) 회정식 코스,11,런치)사모님정식,8,저녁) 인도양 코스,7,런치)모듬회 정식,6,초밥,5
catchtable_bbnMSAH8v9UjospMEchZqg,스시키마에 ,True,weighted_match,123,런치오마카세,16,디너오마카세,16,,,,,,
catchtable_wG0EzIdrRsXwBivrYAk4yQ,후스후무무,True,weighted_match,110,버터동굴 피스타치오 소금빵,9,무무 당근크림 빠네,6,버터동굴 명란 소금빵,3,문어 카포나타 포카니,2,무무 티그레 3종,2
catchtable_qWAPjxWD2Q0FBxzDzJH6tQ,이치류분당정자점,True,weighted_match,217,이치류 스프카레,62,양고기 꽃갈비살,50,양고기 생등심,45,특양고기 생살칫살,34,코쇼멘,19
catchtable_1-pTSIAxhcT9laqJ-tqM4w,시라카와 텐푸라,True,weighted_match,830,가지,44,새우,35,하이볼,24,연근,23,아나고,19
catchtable_4VkFrBv-GpVhlsN9-0xgbg,스시코호시 미사,True,weighted_match,1927,런치 오마카세,367,디너 오마카세,365,,,,,,
catchtable_D9goce_7AtWzqzqhVPhYww,에도마에즈시 스시신,True,weighted_match,583,런치 오마카세,114,디너 오마카세,112,,,,,,
catchtable_HczrbXAvDan0P98hKRwZyg,오징어마을 영등포직영점,True,weighted_match,134,오징어회,27,오징어튀김,14,오징어숙회,4,생새우,3,오징어짬뽕,2
catchtable__udPp5fefPT1F-8CeRHUFw,미림양장 서초,True,weighted_match,226,마파두부,11,깐쇼새우,5,홍콩식 에그누들,4,짬뽕탕,4,가지튀김,3
catchtable_82tu4X5gKmZV8vpU4mNVzA,오십이도칼국수,True,weighted_match,108,해물통라면,20,해물통칼국수,11,거멍문어파전,7,부추전,6,생바지락통칼국수,2
catchtable_acGJcbDXfd8yHYPeziTi-A,빕스 송파 현대 가든파이브점,True,weighted_match,168,샐러드바(런치),18,샐러드바(디너/주말),18,,,,,,
catchtable_QQwTuJipSsGRx2hqbVwFSg,연남파도,True,weighted_match,579,트러플 광어 세비체,35,모츠나베,29,모듬 스시,28,오징어 먹물 크로켓,17,한우차돌 스키야키,11
catchtable_s64_9meXF_U-rpXp3_ofSQ,솔직한우 용산점,True,weighted_match,688,한우 육회 비빔 냉면,203,한우 치마살 특수부위,200,한우 안창살 특수부위,200,한우 토시살 특수부위,196,한우 제비추리 특수부위,194
catchtable_Mps5SuS4TMufeqcbWBLZmg,올드핸즈,True,weighted_match,684,토마호크 스테이크,179,티본 스테이크,169,수제 애플파이와 바닐라 아이스크림,169,어니언 스프,77,부라타 치즈 방울 토마토 샐러드,75
catchtable_hr9gUX3VpK7ZMVlNet0pPQ,킨쇼,True,weighted_match,175,하기정식,9,새우튀김,6,덴뿌라우동,3,생선 초밥,3,특상 생선 초밥,3
catchtable__IY17P2lWctNoSibHOFmTA,네기실비 신사,True,weighted_match,127,생 오징어 튀김,11,통영 찰도미 막회,7,산지직송 모듬회,3,산낙지 차돌 돌판구이,3,도미머리 소금 구이,3
catchtable_ZAdeRln1NwP1FUXFuZNQLg,미쉬매쉬 mishmash,True,weighted_match,995,주말 및 공휴일 런치 코스,122,런치코스,118,디너코스,116,,,,
catchtable_k9WGXpwmnYVC62VxC5dWAw,호야초밥참치 본점,True,weighted_match,225,연어회,2,참다랑어,1,C연어,1,B특호야,1,참치뱃살,1
catchtable_yZ4bRWQCP8Z5E5ARpFYeyg,야키토리로만 해운대 ろまん,True,weighted_match,102,츠쿠네,14,로만코스,4,명란크림파스타,3,다리살,1,야키토리 5종,1
catchtable_HKAK98AWCtSgjmCL-J2YTw,59계단 와인바,True,weighted_match,117,멜론프로슈토,2,칵테일,2,스파이시 크림 떡볶이,1,베이컨 투움바 파스타,1,모듬 치즈 플레이트,1
catchtable_eHXdTHc2qTBVdV2DeqcuIA,녁,True,weighted_match,1739,그라디언트,88,봉골레,31,라구파스타,14,스팀브레드,7,청산 갈비 리조또,7
catchtable_IN_KONj-bgu6J1oE-3IYSg,무탄 광화문점,True,weighted_match,730,고추유린기,35,전복장육냉채,3,어니언 꿔바로우,1,스테이크 트러플 자장면,1,대파 유린기,1
catchtable_M3B0Au_GLgFiVW-An52WIw,로마옥 마곡,True,weighted_match,149,전복 게우 파스타,20,트러플 크림 파스타,19,그릴드 감베리 뽀모도로 파스타,13,발사믹 글레이즈 연어 스테이크,8,크리스피 먹물 관자와 감자퓨레,5
catchtable_KzxSAbpNtqIKeS1K-xsrSg,한국의집 고호재,True,weighted_match,766,1인 다과상(봄 메뉴) + 계절차,218,1인 다과상(봄 메뉴) + 시그니처 차,123,호박 식혜 빙과,27,,,,
catchtable_5e_e1OgXkcFciteKy42zlw,괴르츠,True,weighted_match,2169,Manzo,9,Mare,7,Caprese,3,Today soup,2,,
catchtable_AQkQVhF-wknCZxdMKQFROQ,블루메쯔 광화문점,True,weighted_match,156,슈바인학센,36,굴라쉬,22,고기파이 (오리지널),22,부라타치즈 샐러드,11,바질 뽀르게따 파스타,8
catchtable_5qifEXqaBlI7WPFWqFgjQg,와일드플라워,True,weighted_match,728,숨비소리,65,트러플 들깨 궁채 파스타,3,킹프라운 비스크 파스타,2,서울 봉골레,2,구운 로메인 샐러드,2
catchtable_GUf5EkZfpfp_YGGQghP0aQ,노야 광화문 SFC점,True,weighted_match,269,노야 샤브 프리미엄 무제한 코스,59,노야 스키야키 프리미엄 무제한 코스,13,,,,,,
catchtable_t2jElq5YZq2UrKyA6pEYxA,원픽(1pig),True,weighted_match,473,픽살기,59,감자탕,31,가로막살,15,냉우동,14,원픽버거,6
catchtable_cbPikPExq9Jhff9ng3aT0A,천장어 시흥점,True,weighted_match,117,상차림,2,새우탕,2,김치뚝배기,2,민물장어 1kg,1,,
catchtable_N0rMkuj87WFUQh9RTnu5Xw,장복골 이천,True,weighted_match,374,티본 업그레이드(1인),13,와인 콜키지,12,풀블러드 와규 업그레이드(1인),7,콜키지,6,토마호크 업그레이드(1인),6
catchtable_PR-nYaUR2v_NBkMFq046Yg,멜드카세 : 곳간바이멜드,True,weighted_match,174,삼촌카세,36,,,,,,,,
catchtable_zhmXRvKi57AnTdNviDJA4Q,압구정 작정,True,weighted_match,556,루꼴라 감자전,3,매콤 낙지,1,생선 통 탕수,1,작정하고 끓인 오늘의 국,1,한우 육회 냉파스타,1
catchtable_bjD9eCZW6f1sAqwqsJxr_Q,더담우R,True,weighted_match,1304,특별한 날을 위한 S코스,185,B코스,135,A 코스,129,한우 1++ 육사시미 150g,87,한우 1++ 새우살 100g,77
catchtable__C64Mo-m0C7O6RXun6WtuQ,호낙가 본점,True,weighted_match,537,양념 우대갈비,134,무쇠 꽃게 된장술밥,67,직화 양념꽃갈비,35,생 우대갈비,23,제주 돼지 생갈비+묵은지,20
catchtable_kwWUAhYdCC-_yKdlFhB4Sw,라콘차 에비뉴엘 by 스페인클럽,True,weighted_match,295,라콘차 런치코스 - 스페인의 정오,46,라콘차 디너코스- 산세바스티안의 만찬,45,해산물 빠에야,38,오징어먹물 빠에야,34,나바라의 가을 -버섯파스타,19
catchtable_rqndDuZGjHA3d-ikafEtBg,다이닝늘 홍대점,True,weighted_match,679,살치살 스테이크,4,안심 스테이크,3,디너A코스,1,이베리코 뼈등심,1,알리오올리오 파스타,1
catchtable_PjxBCGEM_DZboTUyUrymnA,김인복의광평 강남직영점,True,weighted_match,514,골동면,29,육회한우니,10,육해비빔밥,7,양념돼지갈비,2,멜조림,2
catchtable_y20bBG_e5Eo4j3UhXLblTQ,부빙 북촌점,True,weighted_match,253,팥빙수,20,딸기빙수,12,흑임자빙수,6,무화과 빙수,3,호지차 빙수,2
catchtable_w8ZIsGmo2GTLEcYHlHWX-A,오묘 서울역점,True,weighted_match,437,오묘동,21,사바보우즈시,6,단새우니 소바,4,가라아게동,3,연어동,1
catchtable_pqN0YWB_XHmjxHsvrEvCrw,방울과꼬막,True,weighted_match,523,안주로 좋잖아 가자미 구이,64,친구네 수제 소시지와 감자사라다,28,매콤새콤 방꼬 특제소스 물쫄면,25,장안의 화제 엄마 손맛 계란 토스트,22,하우스 와인 1바틀,17
catchtable_OILMXEC-HmIFsdWWGvg_1g,무구옥,True,weighted_match,522,이북식 삼계백반,117,오징어 닭 무침,37,청국 닭도리탕 (중),17,청국 닭도리탕 (대),17,산삼배양근 추가,3
catchtable_nWoemPaBXNi4DTp_lLxS4A,지아니스나폴리 아비뉴프랑,True,weighted_match,357,봉골레,13,레지나,6,감베리 크레마,6,베수비오,4,아라비아따,3
catchtable_B9I0rwEhaOx6VstNzW5_AA,무탄 압구정 본점,True,weighted_match,310,고추유린기,57,한우 볶음 짜장면+후라이,44,[트러플x6배]스테이크 트러플 자장면,12,비밀이야 캐비아 한입 멘보샤(4P),11,자연산 칠리홍새우,9
catchtable_Qo1rGEoGC33L6EOLhrlytw,리파인 명동을지로점,True,weighted_match,459,우대갈비,40,감자전,18,육회,10,브라우니,7,크림수제비,7
catchtable_HzpSdHNW8aYVSsP4dIWCMQ,젠틀키친,True,weighted_match,169,와인,24,곤디팡팡,22,갓새우,20,판체타 된장 파스타,2,살치살 스테이크,1
catchtable_QL0hicJVDBHifpjOqvSCnw,제비집,True,weighted_match,141,기본 안주상 (인당),19,특 안주상 (인당),17,,,,,,
catchtable_ZZ5DyEdglL8qxB0sbpXPig,단디,True,weighted_match,127,단새우사시미,27,뼈매운탕,26,연어사시미,23,모둠사시미,22,참치사시미,22
catchtable__m_sMsmCCuyMuxJECaBg0Q,야키토리리 신대방직영점,True,weighted_match,100,야끼소바,4,나폴리탄,3,계란말이,2,토리라멘,2,오뎅탕,1
catchtable_XgYPo0JLOJBQombQejWNlQ,라케이브,True,weighted_match,120,와인,89,트러플 크림 치즈,6,La Cave 채끝 스테이크,4,그린 샐러드,3,이베리코 목살 바베큐 포크,3
catchtable_9VzpZRPvZjGEvhQVhJIJlQ,속시원한 명물 부산물회 (구.흑요재),True,weighted_match,119,동파육,57,마늘 넣은 봉골레,11,마라크림딤섬(3개),8,대방어사시미(1인)※2인부터주문가능,5,그외 다양한 주류 희망주류 사전주문 가능,5
catchtable_6EnNpuBnNmRsMySLHdaFrw,쌤테일,True,weighted_match,223,디너코스,38,런치코스,38,비즈니스코스,37,,,,
catchtable_8Anxng8cO0lwrzj7YG0oaQ,골드핀치 by 조이풀조이풀 GoldFinch,True,weighted_match,399,스부타,4,톤카라,4,마보도후,3,이소베마끼,2,보우즈시,2
catchtable_MOiNx79x24CCX7qN9WFc5g,스시이담 일산점,True,weighted_match,306,이담,35,후토마끼,15,일담,6,이담 특선,3,고등어 봉초밥,2
catchtable_obCAqOEkGG1P-nxXJy6Uug,주막보리밥 군포점,True,weighted_match,238,보리밥,33,쭈꾸미볶음,15,제육볶음,9,녹두전,6,코다리구이,4
catchtable_0etWyM4NU5OUX9MSfkVCFQ,스시소기,True,weighted_match,2756,디너,180,런치,130,,,,,,
catchtable_4k7HSCuQRFieVygyXghVuw,치킨버거클럽,True,weighted_match,116,더티화이트,19,이탈리안 프라이,6,맥앤치즈,6,헐크,3,고구마 프라이,2
catchtable_BrANmDdb3TckSbtuMe2Jig,신사꽃게당 본점,True,weighted_match,136,간장게장,87,1인 간장게장 세트 (1인분),50,꽃게찌개 (꽃게탕),10,꽃게찌개 with 농심,10,후식볶음밥,8
catchtable_ySTY12YcuA8ReiZFznAuZA,언오디너리,True,weighted_match,487,뇨끼,9,감바스,8,라자냐,6,뽈뽀,4,은대구 스테이크,4
catchtable_5tQcqrMCBbHCNSe3ft2l_g,스시아카,True,weighted_match,207,특선스시 14p,66,특선스시 12p,66,단품 스시,66,키키자케시 추천 도쿠리,3,키키자케시 추천 잔사케,2
catchtable_ekbWlJ5sEsVQoNaM8gNEQQ,그믐족발 문래,True,weighted_match,475,꽈리튀김족발,250,그믐족발(앞다리),82,그믐족발(뒷다리),82,매우면,43,,
catchtable_mfCvUdw78fuBWNEUVN6ABw,가양칼국수버섯매운탕,True,weighted_match,477,샤브샤브1접시200g,14,가양칼국수버섯매운탕,1,아기밥(무료),1,"주류(막걸리,소주,맥주,청하)",1,,
catchtable_6rL-i8H0ff-1gW-h6rHn4Q,팔당초계국수 본점,True,weighted_match,240,초계국수,60,들깨칼국수,2,초계비빔국수,1,도토리전병,1,온계칼국수,1
catchtable_zHjkN5ZDFnWI3t1llNAFqQ,페리지 (PERIGEE),True,weighted_match,1478,와인 페어링(6글라스),248,와인페어링(4글라스),248,테이스팅 코스,236,,,,
catchtable_NqOIuC1uXSC4D6OMfvL42A,화양연화,True,weighted_match,590,청어알밥,85,소 양념 꼬들갈비살,67,화양 전골,54,소아이본립,19,비빔육회,11
catchtable_XY_mry-KyAaluzdaWjO42Q,스시정현,True,weighted_match,895,런치 오마카세,176,디너 오마카세,173,,,,,,
catchtable_Q7RgOvZyZoofHNZTqPBRCQ,뉼리(Newly),True,weighted_match,815,봉골레,31,문어샐러드,16,안심스테이크,14,채끝스테이크,6,화이트,5
catchtable_BXkOGLWP1M3mhUvho6mOgw,놉스 광교점,True,weighted_match,117,티본 스테이크 (100g 당),51,토마호크 스테이크 (100g 당),40,포터하우스 스테이크 (100g 당),39,감바스 명란 파스타,13,아라비아따 파스타,13
catchtable_fWv7KYg5PnUl3dSJhq7QEQ,사비아,True,weighted_match,579,세가지 버섯을 곁들인 감자 뇨끼,168,채끝등심 스테이크,51,제철생선을 구워올린 방아 오일파스타,41,문어구이,31,계철재소를 곁들인 유자소스 영계구이,23
catchtable_N8QNrq0sfd__SvUobw7WPQ,올드타운 트리플스트리트점,True,weighted_match,105,모듬 숙성회,27,고등어 샤프론 파스타,10,전복 내장 파스타,7,트러플 파스타,6,제주 고사리 파스타,5
catchtable_bqKfOsHERCy5_MfEHmpEwg,상월대(구)조새호오마카세,True,weighted_match,561,디너,23,시그니처 디너,2,,,,,,
catchtable_8l78i9mwkkmoHXtQBj1Qug,428 레스토랑,True,weighted_match,661,비프 웰링턴,43,부채살 스테이크,2,치킨시저샐러드,1,버섯 리조또,1,라따뚜이 라자냐,1
catchtable_nOXoEcsVU4dqhQWtsFcCqQ,서울가든호텔 일식당 단야,True,weighted_match,255,런치초밥코스,48,디너초밥코스,48,,,,,,
catchtable_S09KyxXxBQZmg_KsFtZb1g,파주뼈칼국수 교하제면소,True,weighted_match,776,고기만두,259,비빔칼국수,219,뼈칼국수,141,,,,
catchtable_HBLHqTnkZX8G1-sp9J7WGw,하단정,True,weighted_match,134,사시미 4종 모둠,9,활고등어 사시미(고마사바),9,아보카도 명란 크림치즈,4,후토마끼(5pcs),3,비프 토마토 스튜,3
catchtable_iC65_X9nkXs9I3n53Jj0DA,미미본관,True,weighted_match,223,유린기,27,생등심 탕수육,20,해산물 누룽지탕,15,코코넛 생망고 새우 튀김,11,마파두부,10
catchtable_IY0sOHlsdhXcPH75F4O_nw,풍천가 청담점,True,weighted_match,193,항정살,5,계란찜,2,잔치국수,2,누룽지,1,장어벌떡탕,1
catchtable_s-d3P0Gwfi59Wra3ReqQxw,프랑스와 France soir,True,weighted_match,800,"Beef tartare, traditional condiments",1,"Confit duck leg, Creamy risotto, Duck jus, Rocket salad",1,,,,,,
catchtable_Y24Fazo4RIzMbZD-85Uc2Q,타다이마,True,weighted_match,186,주는대로,28,슈토 두부튀김,13,슈토파스타,6,사시미(10pc.),6,아나고 튀김,5
catchtable_x1Zk8RviU3pchXNI4jIQhw,양산도 올림픽공원점,True,weighted_match,119,장어유부초밥(2p),36,히츠마부시,13,특 히츠마부시,6,부타동(이베리코목살 덮밥),1,부타 유부초밥(2p),1
catchtable_hp1vlRd_Z3AR1DzbPcKBYg,오복수산 LG아트센터 서울점,True,weighted_match,158,카이센동,26,백합탕,3,아부리 카이센동,2,사케동,2,특별한 우니동,1
catchtable_dUlr1dOAvaZq7-2U0jsa7Q,스시도쿠 카미동 왕십리본점,True,weighted_match,434,센,55,게딱지장,16,아부리동,8,작품 지라시 카미동,5,절품 지라시 카미동,4
catchtable_CgiTE5jnlz7ohvwnbu3WQg,마담미미 Madame Mimi | 프렌치 프랑스 맛집,True,weighted_match,277,"소고기 테린과 포트 와인 레둑션 소스, 셀러리악 레무라드 샐러드",44,전통 프렌치 어니언 스프와 에멘탈 치즈,30,오늘의 생선와 전통 라타타우이,7,"소고기 안심과 트리플 구운 칩스 튀김, 오늘의 소스",5,비뉴롱 스타일 (레드와인) 버터 딸팽이 요리,4
catchtable_ibsO9Ot2YoDIIOjAgGePJg,123라운지,True,weighted_match,1691,트러플 크림 파스타,4,팟타이,4,연어구이,2,라구 볼로네제 파스타,2,찹스테이크,2
catchtable_5VCcMOiS5Q8gDBz-Izbmhw,리파인 문래점,True,weighted_match,200,감자전,17,우대갈비,14,육회,13,해물파전,8,크림수제비,5
catchtable_Gch9eKR4-d6dPee5_9TcQA,고량주관 종로 본점,True,weighted_match,998,탕수육,45,마파두부면,16,어향가지새우튀김,11,즈마우육냉반,8,탕수리지,8
catchtable_0V--4AzN7yNcRUpFL1I7vg,르번미 본점,True,weighted_match,507,분레 (토마토 해산물 쌀국수),52,새우 반미,44,팟타이(특제소스 새우볶음면),30,포크 반미(돼지고기반미),30,반미세트(돼지고기 or 새우),30
catchtable_czFj1c1eoRRKEs3ip02Rvw,파르노 서래마을 본점,True,weighted_match,415,후무스,52,샥슈카,8,오믈렛,4,화이트 라구 파스타,4,풀드포크 샌드위치,3
catchtable_dSW9a7EWzvmytTXoPPiF3Q,중식당 수녹,True,weighted_match,409,장취 1인,1,,,,,,,,
catchtable_kg2xGaKEL8mcNxxfacKHUQ,교호,True,weighted_match,215,항정살 구이,6,알배추 구이,5,아뮤즈 부쉬,3,루꼴라 프로슈토 피자,3,콩피문어 아보카도 샐러드,3
catchtable_Gz93MtlmIrQNSD_iahMvIQ,다이센스시 한국본점,True,weighted_match,1273,후토마끼,14,디너 코스,9,다이센 코스,6,사시미 스시 정식,5,런치 코스,4
catchtable_ZFr8salFcbZbiW21pUF0mQ,우시야 본점 압구정점,True,weighted_match,326,꼬리,18,우설,17,대창,6,특양,6,채끝,5
catchtable_aEmJTT8C1WoT5rFBhNZm0w,라뽀뜨 La porte,True,weighted_match,346,디너코스,60,점심코스,58,,,,,,
catchtable_gKFRr6IJB_aNTE01G7mZgA,하루 군자,True,weighted_match,247,명란치즈계란말이,1,모찌리도후,1,스키야키,1,치킨가라아게,1,후토마키,1
catchtable_S7Qh1FxFaOQZz21XF-9R0g,동방미식,True,weighted_match,181,마파두부,20,꿔바로우,13,계란볶음밥,11,고수,3,딴딴면,2
catchtable_6Dpk0tbWrvGYzWDBYU036w,더 리버사이드 호텔 카와베 테판야키,True,weighted_match,958,,,,,,,,,,
catchtable_l5jbvCMqFDn16HUbIyqA5A,불티,True,weighted_match,159,땡초계란라면,58,계란말이 추가,54,수제양념갈비(140g),28,한우 양념갈비(140g),27,물냉면 / 비빔냉면,12
catchtable_7qElyOWH4iYaJoTd5P-VAw,블랙차콜(BLACK CHARCOAL),True,weighted_match,736,,,,,,,,,,
catchtable_i2Iyu3AI5pBFe8oIwv3vYw,멜라디무어,True,weighted_match,287,여름 특별 디너코스(9코스),79,,,,,,,,
catchtable_pzNRt5aK-43EQEa9TAG8Xg,스시완,True,weighted_match,439,디너,35,런치,34,,,,,,
catchtable_UjGi3voVY_udiRBQRnPt-A,도화재,True,weighted_match,811,고사리 리조또,17,항정살 수육,15,고추장 로제 리가토니,13,묵은지 광어회,6,매생이 리조또,4
catchtable_HA5I-3dU7uMv-UYShJuRHA,동어동락 삼성본점,True,weighted_match,237,매운탕,18,모듬튀김,4,콘치즈,3,해물라면,1,줄돔회,1
catchtable_hIwzi7IcnekFwdiDR3lIrQ,곤스 gon`s,True,weighted_match,105,블랙 타이거 새우 비스큐 로제 파스타,16,참치 타다끼,7,소고기 타다끼,7,미소크림항정살구이,4,우니 홍새우 파스타,3
catchtable_w5kdJ0JUQhtfnHHSwsVswA,주신당 강남역 강남점,True,weighted_match,1400,용,170,말,141,양,137,소,129,개,67
catchtable_XSQ2lZr1vQGQzEknU3vydw,어슬 광화문,True,weighted_match,115,우렁된장 크림 리조또,1,돌문어 피스타치오 파스타,1,명태회 들기름 파스타,1,감자전,1,고사리 파스타,1
catchtable_4srTwkpdD-l7Hmh6Az_yoA,키키,True,weighted_match,149,항정,14,전복내장파스타,4,옥수수,3,명란,2,가지,2
